ID,Mass,RT,Col-root-NL-0V,Col-root-NL-5V,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V
6149,725.2456,4.6,28703.84184,19071.68832,26613.76187,13475.49937,1,3894.582288,2591.805895,1,1,1
6150,116.0624,14.07,1,3803.547724,1966.897851,18513.05738,21599.35064,30653.38817,45945.34694,39497.6862,38946.00389,35888.15616
6151,948.2316,2.16,77828.10365,88509.9822,92987.94276,91698.15956,94019.26054,89757.48164,57108.28402,59888.36193,50461.44682,46890.90529
6152,296.0751,15.94,19293.9728,20476.50564,29856.69846,34493.55581,36766.72704,19907.39652,17880.23717,9757.047617,14230.17414,8731.778745
6153,165.0654,4.7,14662.42777,30431.46062,40372.3399,37294.84812,32552.56293,21921.8717,34563.51264,27875.04131,24597.91096,16200.67645
6154,391.0876,3.52,24260.71046,41819.36289,30425.40323,18829.76297,11494.52618,6200.576905,6532.892469,1644.765603,2731.829265,1148.834163
6155,474.3792,15.08,26058.91361,25211.82992,18338.59878,5839.482316,3545.700915,1,1,1,1,1
6156,401.2273,3.22,41468.10244,48062.1709,25873.30003,29309.68898,25239.53785,22872.8437,14468.8913,6069.831672,1,645.7761454
6157,763.8424,0.8,43526.53362,56411.11389,36688.75046,23094.89189,12539.06629,8453.64434,6682.439836,3967.372717,2414.852502,2042.236251
6158,438.3498,14.44,10557.50186,1,1,1450.999923,1,1,1,1,1,1
6159,968.2333,4.56,115748.4313,117167.2281,96856.56928,59593.05874,31628.13487,23059.34773,13774.12078,12031.43526,8767.104794,4122.504586
6160,323.1017,10.88,30812.79182,57327.52433,34615.871,15985.13619,4512.654396,4083.398426,1439.14914,1,402.0604073,1
6161,271.2877,11.81,41884.04498,45225.36623,45860.28525,34409.555,10463.99351,654.2680218,2304.483692,1,1,725.3238569
6162,311.161,2.17,50244.79739,40693.64015,1,1,1,1,1,1,1,1
6163,276.1729,13.53,21533.80796,35572.73337,49538.01896,46419.25517,27322.63254,9476.664102,1,1,1,1
6164,226.1569,15.23,56360.5314,43263.07029,45277.00209,24844.55955,14214.90606,2977.057303,1,1,1,1
6165,618.2789,12.43,184804.1546,187359.7816,199520.0518,179460.1653,186848.65,152355.1889,121931.9961,93024.5585,77912.41632,64923.13831
6166,201.1502,11.91,57418.83054,59658.9503,42482.44427,12154.88368,1,1,1,1,1,1
6167,759.2146,9.34,24745.31041,20574.44308,25255.97441,17540.47864,538.7310747,660.9418278,393.4101503,1,1,1
6168,257.103,12.35,1,1,1442.673524,24134.72757,49982.95407,45992.44757,33942.81482,18245.68812,13076.74224,10316.81418
6169,383.0816,3.5,18982.8448,21342.96021,44424.71492,41694.40757,50869.39622,54692.59347,58276.72948,50743.3298,54342.45131,42562.27064
6170,223.101,7.61,18314.572,21408.83713,6591.869438,3350.395168,1,1,1,1,1,1
6171,149.9634,1.26,1,1,244.7605547,11167.98198,8756.567885,22557.78308,30998.84024,30268.6394,47063.29437,51798.47496
6172,874.2149,3.83,1,1,61736.12519,56345.56181,68047.72317,60738.20323,58978.96969,47066.6773,35607.26599,35647.27588
6173,576.1737,7.17,57144.44545,32993.26426,7149.69267,6240.31239,1,1392.607076,1,1,1,1
6174,764.2284,8.43,41023.51209,30290.27135,29714.78616,43363.7849,38816.70201,39108.6784,35987.01921,33278.39185,28318.39662,16725.84332
6175,335.1846,5.11,30670.49821,15748.24909,15991.00071,15342.05336,5288.569143,5673.571519,2442.063596,1,1,1
6176,533.3111,10.19,18937.3226,14566.98004,26328.20855,18680.38944,5606.412248,323.9215133,2200.478741,3936.401059,1954.622171,1737.116434
6177,1669.9467,12.37,75230.37777,47488.29167,5217.522564,1,1,1,1,1,1,1
6178,313.9445,7.34,1,1,5524.991862,20149.72229,46196.3972,55147.33244,48108.78123,31336.06512,11938.76751,11900.5712
6179,556.1778,2.82,1,1,16118.94725,1,1,21124.85488,1,1,1,1
6180,226.1723,16.33,1,1,1,1,1,1,1,1,1,28041.01747
6181,485.134,10.92,11612.97241,18913.32913,51506.15418,56033.30128,20788.90863,7463.931788,10616.76089,7126.177432,5796.700683,1583.524118
6182,264.1333,8.4,37673.86496,1519.689232,1,1,1,1,1,1,1,1
6183,474.2074,6.58,12604.54398,22549.01728,28185.33993,20712.50171,14400.1063,8618.176236,8670.646082,5508.797422,5874.329208,7617.740267
6184,675.274,11.65,59406.5159,49575.09803,26984.7574,11128.2965,7770.066054,5862.920085,3630.305785,1,898.0816055,1
6185,252.1869,15.94,1,514.8265187,10599.4165,17008.70348,32302.20506,41124.70683,50637.65357,58728.35493,42771.20473,32521.20824
6186,552.2693,12.67,29417.07288,26400.09283,41003.51532,29977.38593,17878.47759,7365.843105,1,4291.564915,1,1
6187,289.298,8.44,14344.2039,13846.57607,13877.86669,11893.66068,6411.520817,1,1,1,1,1
6188,109.0277,1.24,4569.173367,3707.799345,9563.703045,20493.4539,44574.43433,48391.8722,29851.30699,33563.05221,26309.32346,32717.58553
6189,700.3646,12.17,53723.02977,63686.48848,67933.86512,64903.41299,56831.12683,66167.26002,45755.14786,63658.52353,59046.74293,42692.17636
6190,401.3139,15.48,51848.0836,48160.0036,1,1,1,1,1,1,1,1
6191,500.0938,5.36,71328.13225,72891.9516,62868.3674,69832.9934,80111.64506,37202.22167,24175.39745,1,12566.7764,1
6192,759.6596,17.01,59726.84582,71557.02253,89050.59428,88405.19584,64771.75426,22090.91321,488.1608675,1,1,1
6193,386.1863,11.15,30104.56153,31988.54273,31349.25802,28763.39118,26358.87721,17830.69998,8253.290085,6689.97123,4621.163745,3074.712898
6194,274.1533,3.15,43110.6803,45790.20277,26169.24285,15650.54055,14217.60481,13798.30376,9100.082163,5476.045092,2386.959895,909.6276672
6195,207.8767,0.85,24070.79938,34437.85443,32113.13119,45693.6659,50677.42315,54278.08801,57514.11102,56790.37626,57557.41417,53413.09595
6196,569.2104,3.95,18014.29781,1,1,1,1,1,1,1,1,1
6197,151.1361,7.82,23733.61117,19657.60684,11351.6595,3696.278589,1,1,1,1,1,1
6198,202.0847,13.66,8351.458722,10738.83354,42961.62172,60969.6093,44184.82031,20157.60614,5879.564258,315.493694,1,1
6199,452.1298,3.9,45615.14583,53288.53457,43884.734,63238.45119,42313.82749,18648.05317,1550.507477,6203.230534,8974.646885,9077.064678
6200,428.1627,14.13,849.6223776,928.0328567,31643.43586,42777.64076,74416.37502,72998.30505,70239.31077,48028.60699,38947.30226,21705.08364
6201,593.1723,6.01,62261.90556,43962.62846,56590.78969,30468.7505,24560.43285,1,1,1,1,1
6202,351.9015,5.96,24690.47026,22358.20958,14920.67458,3326.813821,1,1,1,1,1,1
6203,594.1586,3.89,1,1,15351.70731,23768.09878,11357.31172,1,1,1,1117.163263,1807.694965
6204,177.1189,4.96,59079.70567,55698.10112,30456.27295,3593.370247,3876.356499,1714.682128,2460.537118,1678.83493,1096.433233,3236.97931
6205,192.1514,17.23,1,1,1,19661.17762,44041.80033,54647.69489,43365.13043,27105.96751,15669.06161,6240.702856
6206,490.2691,15.81,29764.52486,27858.29106,27881.38649,10731.50625,1711.202106,6298.129405,1,5870.397502,1,1
6207,181.1468,8.06,9856.483982,13528.03451,6322.451384,4671.563369,1,1,1,1,1,1
6208,409.2979,15.96,41382.819,38128.62532,46177.46762,54970.95536,1,1,859.8138721,1892.206508,1,682.9018854
6209,185.0704,13.24,1,1,5213.913599,21756.29006,43782.93093,30542.99585,38408.13505,48806.5554,33830.33954,25758.52874
6210,867.4855,5.56,20451.88418,22445.91243,30110.26597,40437.05359,76184.52443,84164.633,88414.38252,72372.96623,68319.40241,57078.02814
6211,394.302,16.16,1,1,1328.990396,1340.360356,788.2764267,1,1,641.1269452,1,442.456887
6212,211.1939,17.88,8027.408172,15200.00651,55986.58279,62332.53282,28328.14219,14442.68607,8244.745433,7852.564955,5661.880676,1155.893833
6213,267.0751,2.42,45110.42089,51271.65489,41022.36718,27244.30861,9730.02087,1334.118065,4448.626216,1,1,1
6214,359.3551,13.75,59378.20139,39293.96761,41274.72929,38143.92148,35733.89644,27814.26948,6208.195334,1,1,1
6215,303.2779,9.33,9285.821618,21174.02264,14887.94651,9928.247139,11616.92937,3649.627778,1,1,1,1
6216,168.0788,5.07,18010.73248,21911.801,26099.81839,26839.60626,27908.24359,41352.40114,51275.71405,54988.08699,42720.09923,26391.83401
6217,473.3356,16.78,48927.09947,42089.47679,8468.470517,1,1,1,1,1,1,1
6218,140.0328,0.79,43596.29586,57391.48956,34618.04888,17266.00338,4347.420898,1,1,1,1,1
6219,831.6272,17.04,20981.96326,26859.30567,31218.76239,22774.23181,25161.13553,16455.25317,2432.161282,1,1,1
6220,850.505,17.4,37931.72299,45597.07748,113700.3323,39663.01758,71972.8485,59160.25819,47030.22398,39673.77844,72603.26284,29028.45235
6221,774.286,6.19,1,78035.28674,53943.86821,44489.39449,23695.19527,29980.02828,32944.03267,8392.425434,2420.527188,26396.87889
6222,462.3403,15.95,20100.33259,19634.15326,21759.7146,29797.38475,28534.63073,17736.8546,7398.143692,2007.748078,2071.042289,3225.844912
6223,774.474,14.96,23115.47646,28352.84561,25662.63078,17802.03933,18875.7747,17619.94724,17982.32962,20592.22186,16793.95579,22714.71198
6224,264.2459,21.31,58281.0393,33289.75879,34614.17056,12780.2874,1717.7931,1,8051.658327,866.3164327,1,1
6225,1072.7963,14.2,41446.41591,40050.25366,42781.86278,41620.76836,39889.0561,40032.70913,33431.32883,22429.95261,10705.42919,6791.502016
6226,396.2659,14.2,3570.842999,13656.8125,38219.7655,68774.39137,63764.80677,44803.40173,19907.52607,4002.556936,938.6405848,1
6227,294.0438,4.9,26672.59397,27794.73932,35602.64476,29429.11576,34891.34921,55617.69068,49929.6523,53905.18775,42532.81427,34247.67921
6228,1022.1866,3.41,67569.16857,63236.53149,42180.65855,27208.04711,16602.53859,11860.14839,5618.918737,4466.952909,5044.75603,594.2244471
6229,554.1094,6.79,1,1269.340731,1,1,10304.40552,32722.81997,58845.86523,65802.35792,47338.24844,37027.09765
6230,521.1479,4.37,1,40214.87792,1,1,47090.03316,1,32084.52515,32149.17387,31008.82829,26721.92573
6231,968.355,4.41,45796.52828,59747.37788,65319.46473,44029.86104,46109.5908,53169.26365,22941.41371,12726.40411,3901.094364,1
6232,401.3145,16.77,43918.52779,21259.95055,1,1,1,1,1,1,1,1
6233,900.2291,3.8,64823.46842,61472.54071,31619.26698,6204.954019,601.5562413,592.4073271,1,1,1,1
6234,748.4677,16.01,34159.2269,56616.13854,74025.98316,42049.44449,76590.7169,34610.87963,24485.57417,28616.25988,9024.459195,3536.757325
6235,332.1963,15.85,93485.52022,89339.58953,89272.74126,67653.9036,25877.54956,6882.250252,1539.531753,1,3593.671352,11629.37415
6236,352.8972,0.8,25853.77926,32774.55126,52083.02014,59828.53419,59952.22169,56857.0355,46930.58754,38920.28719,36768.59204,27858.96518
6237,146.0372,3.04,12140.86632,27725.13232,38719.48261,38890.74528,1,1,1,1,1,1
6238,642.154,3.87,26454.80463,25302.47149,9245.805168,1,1,1,1,1,1,1
6239,420.2854,18.29,35717.92433,35274.15843,18813.37222,11150.79244,1511.218378,7943.510725,6457.137147,5207.659271,2599.52958,1835.035816
6240,1904.4998,3.65,42607.49296,31782.9638,1,1,1,1,458.8077539,1,1,1
6241,331.309,10.81,31472.30569,31043.83309,35658.03157,33708.95399,25503.02826,15615.33436,1515.056353,1,1,1
6242,262.0163,3.75,36787.50427,40104.9575,44481.21844,53975.888,59021.40903,69053.30703,69478.6791,56379.68947,49906.24195,59141.08749
6243,800.1079,3.79,48717.32686,47046.39564,42279.43728,22150.302,3943.536565,1,1,1,1,1
6244,288.1029,7.76,41204.04417,40428.96288,21680.98703,931.5405624,914.6286176,1,1,1,1,1
6245,148.0529,2.07,14395.89583,87861.36539,1,5955.536893,1,1,1,1,2714.17718,1
6246,351.2384,7.35,62717.89971,50026.49879,67492.05842,62847.35366,23610.91166,12233.8769,1349.156806,4154.645794,3105.758605,9419.17648
6247,502.0019,2.08,52696.67442,43350.73385,52751.70997,47783.04496,60017.9811,51088.81295,24829.20641,28102.46305,28828.91116,5511.066253
6248,1604.5729,4.8,52548.58747,53328.45796,64019.25318,54932.08358,39458.98129,24894.3858,14030.50535,6803.917227,3607.830892,2069.841952
6249,573.3422,13.32,18352.84465,24616.44652,35774.57067,37457.13708,29934.44127,14420.33632,2613.047636,1594.59035,1,1
6250,256.059,5.32,25936.27584,41951.03531,31023.34177,39390.37671,17441.74148,11562.06366,2446.929474,1,1,1
6251,463.1474,4.42,60102.48845,87219.85896,53657.33108,55966.62433,42985.56704,18775.00848,1648.661656,992.7353333,345.6178957,1143.177235
6252,402.3288,15.76,23985.9857,43451.80158,53488.31101,59309.78153,42766.25983,28658.5611,14679.17527,7392.703953,3541.289711,913.517786
6253,205.0742,4.65,19118.61605,50515.3504,35623.55472,15086.63303,1,1,1,1,1,1
6254,231.0874,9.79,50813.4193,38436.5392,14991.05021,5653.789412,3030.205886,1,1,1,1,1
6255,218.0577,3.86,15174.83371,28925.17298,30069.08063,13050.10251,9640.406173,1,1,29849.12845,1,1
6256,176.1202,6.98,11020.10842,12125.88957,25678.19643,47533.07654,41425.09222,20328.42724,6915.231481,3319.751799,1,1
6257,371.3038,14.89,56388.90106,1594.517924,1,1,1,1,1,1,1,1
6258,226.1357,16.14,1,1,9499.29688,26423.28621,30232.44124,37000.46574,43682.21973,27187.33175,27644.43166,22183.05719
6259,456.2473,4.17,41287.26023,1,586.5829387,1,1,1,1,1,1,1
6260,188.1164,2.46,33639.9301,20405.77166,11680.33224,8795.428702,9522.001723,480.9333385,3742.5243,575.6437685,1,1
6261,796.256,6.09,12306.17897,15574.87101,15593.60089,17680.99943,16803.69594,12522.05355,17996.02169,10330.18972,11511.93972,8596.012477
6262,372.0911,18,1,1,19765.38739,40431.59501,38297.40758,14474.19528,9006.021023,945.6123209,1,1
6263,391.0666,5.73,38800.68358,44074.7807,73299.49227,74408.69441,55613.53351,28331.37449,30438.2331,26096.36864,20381.01775,22472.03837
6264,408.2873,13.09,14334.7395,21245.28183,10158.56353,1,7277.705841,1,1836.475784,1,1,1
6265,660.2026,6.1,38789.0014,62360.66199,65278.47099,60583.09593,44158.95418,62080.18616,54019.66512,28287.87643,22076.65607,15286.36315
6266,215.002,3.18,1,1,2213.13127,9724.314675,14099.54045,21789.77313,34232.05644,43087.69362,50169.85772,51310.63936
6267,537.221,5.44,1,5100.506604,1,1,1,1,1,1,1,1
6268,338.2455,16.6,37111.69025,25407.11749,18614.65093,1,1,1,4053.880431,1,1,1
6269,228.0625,5.07,18003.76726,51899.74455,29292.81782,17722.87099,14038.3368,8102.02916,7415.620751,6777.875111,1,7837.178843
6270,215.0562,11.58,7181.03174,6386.839358,36634.15894,48459.01124,44686.2944,27499.86796,18394.14325,16341.66538,15408.7878,15049.55656
6271,1059.5773,13.32,46986.97942,44615.87397,30437.8332,14143.21419,3966.354889,17994.46556,14355.25404,14760.69386,17676.02313,11223.06794
6272,274.1933,14.19,74717.00628,150186.9707,159593.5557,76070.21491,18486.91392,1,1,1,1,1
6273,526.1596,4.4,37150.87282,44041.67056,33191.19589,19123.72584,1,1,1,1,1,1
6274,547.0296,3.11,27418.65866,39853.03768,52950.20501,60568.9072,45360.86819,23365.74335,10772.88692,1,1,1
6275,484.3756,17.38,165925.1998,128798.7019,141773.7351,62527.51999,132722.8404,118615.5417,75767.67395,21563.25396,28865.70417,22841.57325
6276,505.2796,12.04,8297.338619,28710.56395,3374.745153,934.2795529,1,1,350.1171914,1,1,1
6277,150.1046,17.09,1,1,1,14643.9402,33484.17607,44180.95517,36840.49735,28254.32093,17894.94068,19572.03363
6278,542.1779,3.96,1,1,1,1,1,1,1,1,41493.06213,40377.47871
6279,625.1528,14.18,22951.26076,22396.98571,21674.47197,16256.2339,7740.397349,1025.864669,1,1,1,1
6280,408.2483,9.97,16233.75326,17066.43709,15581.19529,11814.63484,14392.747,6249.246173,1492.44692,1356.602748,1,1
6281,429.1317,6.39,39397.48395,19555.04404,49834.45312,60215.27457,55226.29858,42524.99537,56953.07265,56888.49392,63395.17748,61901.67065
6282,239.0929,11.63,14811.11081,33578.81389,49865.87054,41209.00791,34040.02601,42752.46437,39337.81613,35563.07902,35813.76314,29196.19767
6283,360.0713,2.35,64157.09522,50148.38967,23825.80259,13286.16019,20021.23948,3291.85408,2674.342112,4237.821062,2154.817085,2043.115235
6284,875.6571,17,29382.64136,35508.9822,25754.40991,31542.84172,28979.7685,18565.39811,5996.740968,1,1,1
6285,748.2351,6.81,40116.94922,52530.01924,40419.46867,46542.7852,44728.27168,52337.11662,49346.64393,40464.69126,26837.39565,17615.75511
6286,1078.3607,5.47,50749.26642,38843.96056,45913.45087,50831.96919,49490.04202,47384.37196,50218.71429,42638.64639,47830.06757,44601.08556
6287,1155.7439,17.1,10999.71474,16299.87807,10472.43171,1,1,1,1,1,1,1
6288,221.0728,1.24,27497.24343,19783.51595,12774.40288,8931.626097,6602.117291,3864.7422,2660.669098,826.1957423,4766.145737,4627.295924
6289,454.1447,5.92,37015.57942,17973.72804,20011.7268,17813.46223,29087.38284,14023.87908,4461.147409,2560.203436,1,1
6290,311.1461,2.9,1,1492.599131,1,1,1,4642.244822,1,1,1,1
6291,794.1592,3.4,100238.5454,147976.488,65319.82152,45432.29944,81874.74547,104757.4438,99658.60119,82340.9905,68106.67302,45708.93527
6292,187.911,21.28,26578.14608,34025.71818,37713.00522,43818.76794,50954.3566,53519.23883,52045.97611,49416.6416,50397.60684,50256.81592
6293,287.3196,10.22,44496.97477,88902.20272,42358.80197,34922.50749,56560.70444,1,1,1,1,1
6294,364.2228,9.35,15097.24849,13446.91191,17648.19629,16335.83429,5468.028718,1,1,1,1,1
6295,372.121,4.11,1,27211.884,28926.09999,14259.92369,8324.794962,1,3862.94169,1010.365363,1,1
6296,200.0452,7.45,1,1,1,1,9462.905693,36988.3302,46114.40774,39245.73741,21116.5308,7432.939846
6297,310.2294,15.94,13236.72182,13293.11544,36900.07628,31131.37917,28132.85659,27614.64368,20058.42216,15358.26736,13317.38652,7244.096462
6298,177.079,7.02,36473.15217,21921.57955,5433.201164,1,1,1,1,1,1612.167987,5121.234905
6299,315.2157,5.89,43457.00843,44049.66045,43010.3917,38979.26183,32175.8425,15444.89539,11309.69863,6952.530134,5561.415716,1917.405339
6300,930.3116,4.8,38825.22488,42981.35989,28788.3545,44478.55841,32015.46896,33993.12717,32013.41944,32588.61157,38416.87284,25320.24878
6301,497.1082,8.27,27668.37339,32839.52828,50121.25218,49273.99557,30930.42793,11887.28659,2763.098516,1,1,1
6302,545.1506,6.49,27050.23,45462.79064,31331.25738,64636.51611,46419.13225,36003.00364,18648.77368,1,1,1
6303,322.2141,15.9,28190.57848,20825.19084,8095.5575,459.4175593,1,1,1,704.1855403,1,1
6304,242.013,0.79,35855.0394,31544.36182,12499.81046,1,1,1,1,1,1,1
6305,416.3081,14.18,15592.47368,25187.05499,34960.7555,44870.45085,31588.93268,28871.35893,18843.72179,11275.67856,2537.211898,478.3572895
6306,507.0305,10.51,14783.52917,14945.73768,12433.84138,3896.841503,1,1,1,1,1,1
6307,928.2974,4.67,64828.92455,60968.22342,63077.6104,66254.11447,60728.19767,61772.37972,60371.69927,60010.66523,57076.5505,31479.8952
6308,444.2005,3.66,35781.06712,35229.28211,32831.9721,40028.71314,36249.92764,26065.17888,6613.245406,5976.864787,2240.649813,803.9652088
6309,740.4466,16.94,43559.07171,47371.39009,39112.33586,41571.75657,49889.18373,45404.02372,45791.70392,39790.02492,26930.46801,25867.62208
6310,784.1797,3.63,38901.86009,16572.73986,68230.68975,24595.46843,45678.97884,55032.71325,20431.94531,47334.44083,24343.16137,5703.694224
6311,429.1426,4.54,39193.10997,53047.36898,23735.81576,7504.150209,1,785.874545,2194.583493,1,1,2022.712923
6312,809.6788,5,51515.65851,45670.75983,44379.4273,37798.87085,32643.28847,31906.56641,31432.51097,29691.69212,26470.89436,23023.25579
6313,248.0535,4.23,17475.38144,48233.14071,41444.17868,8915.608495,1,1,1,1,1,1
6314,556.3362,13.9,43506.17976,46815.50329,57036.8785,45515.58867,27810.70841,14872.24506,6302.09702,5430.639334,12893.76975,10702.11046
6315,328.1469,12.83,50242.13117,50835.10705,30488.0578,15362.76518,2913.332937,673.8281607,1,1,1,1
6316,244.1824,14.2,9009.38348,9680.115129,20080.82905,37870.40872,47604.71733,42902.22825,41543.75651,38855.3065,38452.75086,28342.15903
6317,182.1306,16.6,1,1,1,1,1,12247.01575,25134.92524,34998.43613,41233.56675,44325.93679
6318,318.0997,4.07,130216.5406,111664.3605,58261.0484,34560.425,31103.93983,29806.04201,22007.67111,20978.31229,15529.77398,8032.432127
6319,451.5126,15.52,55255.97433,47069.39081,46765.57811,72835.46642,49810.83226,73964.17453,66454.50124,50952.44102,29939.64342,16938.64413
6320,529.8511,0.8,66021.2391,54950.29967,38155.19115,30630.13768,30493.62836,28730.99923,27203.20754,26862.8821,23922.84012,20520.42403
6321,409.0692,2.35,30428.48202,36330.92989,56003.46961,37906.89852,26732.78972,17468.23883,1,1,1,1
6322,696.2254,5.71,52784.91751,49790.4207,65624.80335,74417.89933,50986.83956,32349.93702,10705.10474,5141.366653,1,1
